age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_activity_ratio,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_gain_std,bag_capital_loss_max,bag_capital_loss_mean,bag_capital_loss_std,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_full_time_ratio,bag_has_capital_activity,bag_high_ed_ratio,bag_hours_mean,bag_hours_range,bag_hours_std,bag_low_ed_ratio,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_senior_ratio,bag_size,bag_size_bag,bag_unemployed_ratio,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,bag_young_ratio,capital_activity_flag,capital_both,capital_cv,capital_dominance,capital_gain,capital_loss,capital_per_capita,capital_per_hour,capital_ratio,capital_vs_bag,dependency_ratio,education_num,education_target_enc,education_tier,education_vs_bag,education_vs_bag_max,education_x_occupation,education_x_workclass,has_capital_gain,has_capital_loss,hours_inequality,hours_per_ed,hours_per_week,interview_mode,interviewer_id,is_primary_earner,log_capital_gain,log_capital_loss,log_net_capital_asset,low_ed_low_hours,marital_status,native_country_target_enc,negative_net_capital,net_capital_asset,net_capital_clean,no_capital_low_ed,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth,young_low_ed
39,1521,585,1958.8,24.0,0.6,14084,2816.8,6298.556279021408,2051,787.6,1080.023286785984,35.0,10.8,10.0,3.1937438845342627,1.0,1,0.4,45.6,30.0,8.905054744357273,0.4,5,14084,2029.2,0.0,5,5,0.0,3,2,2,0.2,1,0,2.235274426510543,4.9982255660444315,14084,0,563.36,391.22222222222223,14084.0,11267.2,0.8333333333333334,15,1.275710722277246,2,4.199999999999999,1.0062561154657366,17.332835940492664,15.053655013403338,1,0,0.19109559537247364,2.1875,35,0,1238,1,9.552865680310473,0.0,9.552865680310473,0,4,1.04414817336935,0,14084,14084,0,1.1555223960328442,1.0528559545142508,1,0,44,1.0035770008935558,1,0,1955,0
67,4489,871,1946.8,36.0,0.2,0,0.0,0.0,2174,434.8,972.2423566169085,46.2,9.0,11.0,2.449489742783178,0.6,1,0.2,29.6,20.0,14.432601983010548,0.8,5,0,-434.8,0.4,5,5,0.0,4,3,2,0.2,1,0,0.0,0.0,0,2174,0.0,0.0,0.0,0.0,1.25,13,1.121037667320979,2,4.0,1.5505102572168221,13.46000210450431,15.419875251181622,0,1,0.4716536595755081,2.857142857142857,40,0,1436,1,0.0,7.684783943522785,0.0,0,2,1.04414817336935,1,-2174,-2174,0,1.0353847772695624,1.0528559545142508,0,1,75,1.186144250090894,1,0,1927,0
37,1369,333,1962.0,22.0,0.0,0,0.0,0.0,0,0.0,0.0,43.0,9.75,1.0,0.9574271077563383,1.0,0,0.0,40.0,20.0,0.0,0.5,4,0,0.0,0.0,4,4,0.0,3,4,3,0.5,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,9,0.9838673729142733,1,-0.75,-1.7074271077563383,9.318462995426062,9.032193008042002,0,0,0.0,4.0,40,0,1146,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,30,1.0035770008935558,1,0,1957,0
31,961,279,1958.5714285714287,30.0,0.14285714285714285,99999,14285.57142857143,37796.06933644971,0,0.0,0.0,43.42857142857143,10.142857142857142,5.0,1.4638501094227998,1.0,1,0.14285714285714285,47.0,25.0,16.921386861996073,0.42857142857142855,7,99999,14285.57142857143,0.0,7,7,0.0,7,2,2,0.42857142857142855,0,0,2.6455661195843048,6.999510029398236,0,0,2040.795918367347,0.0,0.0,-14285.57142857143,0.875,9,0.9838673729142733,1,-1.1428571428571423,-2.606707252279942,8.583590859233839,9.032193008042002,0,0,0.3525288929582515,4.0,40,0,1225,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,0,1,30,1.0035770008935558,1,0,1963,0
22,484,198,1946.5,25.0,0.0,0,0.0,0.0,0,0.0,0.0,48.833333333333336,9.166666666666666,7.0,4.020779360604939,1.0,0,0.3333333333333333,41.833333333333336,15.0,5.879342366852494,0.6666666666666666,6,0,0.0,0.5,6,6,0.0,3,3,2,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8571428571428571,9,0.9838673729142733,1,-0.16666666666666607,-4.187446027271605,7.041036755621889,9.032193008042002,0,0,0.13726091128838505,3.5,35,0,1027,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.782337417291321,1.0528559545142508,3,0,56,1.0035770008935558,1,0,1972,0
31,961,279,1954.0,34.0,0.16666666666666666,0,0.0,0.0,1902,317.0,776.4882484622675,40.333333333333336,9.5,7.0,2.345207879911715,0.8333333333333334,1,0.16666666666666666,44.166666666666664,30.0,11.143009766964521,0.8333333333333334,6,0,-317.0,0.0,6,6,0.0,6,3,4,0.16666666666666666,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,9,0.9838673729142733,1,-0.5,-2.845207879911715,8.583590859233839,9.032193008042002,0,0,0.2467087033276278,4.0,40,0,1246,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,0,1,48,1.0035770008935558,1,0,1963,0
45,2025,360,1953.5,27.0,0.5,3103,775.75,1551.5000000000002,1902,475.5,951.0,49.5,10.75,5.0,4.573474244670748,1.0,1,0.5,43.75,10.0,7.5,0.5,4,3103,300.25,0.0,4,4,0.0,3,3,2,0.0,1,0,1.9974251689732865,3.994850337946572,3103,0,193.9375,75.6829268292683,3103.0,2327.25,0.8,8,0.9302186496362864,0,-2.75,-7.323474244670748,7.338141882061104,8.028616007148447,1,0,0.16759776536312848,4.444444444444445,40,0,1089,1,8.04044688130311,0.0,8.04044688130311,0,2,1.04414817336935,0,3103,3103,0,0.917267735257638,0.9118460632926051,5,0,55,1.0035770008935558,1,0,1949,0
38,1444,380,1955.1666666666667,43.0,0.3333333333333333,7298,1216.3333333333333,2979.3960238052723,1902,317.0,776.4882484622675,36.833333333333336,11.666666666666666,4.0,1.751190071541826,0.8333333333333334,1,0.5,42.5,22.0,11.726039399558575,0.16666666666666666,6,7298,899.3333333333334,0.0,6,6,0.0,5,3,2,0.0,0,0,2.447477566105098,5.995071193866375,0,0,202.7222222222222,0.0,0.0,-1216.3333333333333,1.0,10,0.9939053399066965,1,-1.666666666666666,-3.417856738208492,10.353847772695623,10.035770008935557,0,0,0.26956412412778336,2.272727272727273,25,0,1083,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,3,0,18,1.0035770008935558,0,0,1956,0
26,676,338,1959.2857142857142,16.0,0.14285714285714285,0,0.0,0.0,1977,282.42857142857144,747.2357631392422,38.57142857142857,11.428571428571429,1.0,2.2253945610567474,0.7142857142857143,1,0.42857142857142855,40.857142857142854,15.0,17.95762207187217,0.14285714285714285,7,0,-282.42857142857144,0.14285714285714285,7,7,0.0,6,3,3,0.5714285714285714,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1666666666666667,13,1.121037667320979,2,1.5714285714285712,-0.6539659896281762,11.924480558349295,13.046501011616225,0,0,0.42902168772390853,1.7142857142857142,24,0,1096,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,3,1,33,1.0035770008935558,0,0,1968,0
59,3481,413,1946.4,30.0,0.4,3103,620.6,1387.7037868363695,1902,380.4,850.6002586409201,45.8,10.6,5.0,2.8809720581775866,1.0,1,0.4,44.6,25.0,8.706319543871567,0.4,5,3103,240.2,0.2,5,5,0.0,3,2,3,0.0,0,0,2.232470699543709,4.991956241956242,0,0,124.12,0.0,0.0,-620.6,0.8333333333333334,7,0.8248866576363352,0,-3.5999999999999996,-6.480972058177587,7.062378511595133,7.025039006254891,0,0,0.19092806017262207,5.0,40,0,1178,0,0.0,0.0,0.0,0,6,1.04414817336935,0,0,0,1,1.0089112159421618,1.0528559545142508,4,0,36,1.0035770008935558,1,0,1935,0
38,1444,532,1962.5,30.0,0.0,0,0.0,0.0,0,0.0,0.0,53.75,10.5,5.0,4.041451884327381,0.5,0,0.5,26.75,30.0,12.996794476587935,0.25,4,0,0.0,0.0,4,4,0.0,3,3,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3333333333333333,14,1.2170465072387975,2,3.5,-0.5414518843273806,16.17731354445982,14.050078012509783,0,0,0.4683529541112769,1.3333333333333333,20,0,1275,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,5,0,66,1.0035770008935558,0,0,1956,0
37,1369,481,1963.6666666666667,63.0,0.0,0,0.0,0.0,0,0.0,0.0,47.666666666666664,11.666666666666666,9.0,2.3094010767585034,1.0,0,0.6666666666666666,41.666666666666664,30.0,7.637626158259734,0.3333333333333333,3,0,0.0,0.0,3,3,0.0,3,2,2,0.3333333333333333,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.75,13,1.121037667320979,2,1.333333333333334,-0.9760677434251694,15.432411524443967,13.046501011616225,0,0,0.17900686308421254,2.857142857142857,40,0,1160,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,45,1.0035770008935558,1,0,1957,0
32,1024,416,1950.4,32.0,0.2,0,0.0,0.0,1887,377.4,843.8920547084207,45.4,10.8,7.0,2.04939015319192,1.0,1,0.4,40.4,30.0,0.8944271909999153,0.4,5,0,-377.4,0.0,5,5,0.0,4,3,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,13,1.121037667320979,2,2.1999999999999993,0.15060984680807943,15.021791148426974,13.046501011616225,0,0,0.021604521521737086,2.857142857142857,40,0,1020,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,58,1.0035770008935558,1,0,1962,0
42,1764,546,1962.6,35.0,0.0,0,0.0,0.0,0,0.0,0.0,39.2,9.6,8.0,3.5071355833500366,0.8,0,0.2,35.0,0.0,8.660254037844387,0.4,5,0,0.0,0.0,5,5,0.0,5,3,2,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,13,1.121037667320979,2,3.4000000000000004,-0.10713558335003626,15.432411524443967,14.505916990990714,0,0,0.2405626121623441,2.857142857142857,40,0,1385,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,53,1.1158397685377472,1,0,1952,0
47,2209,517,1950.8333333333333,30.0,0.3333333333333333,99999,16666.5,40824.42079809584,1887,314.5,770.3645241053096,42.5,11.166666666666666,5.0,1.9407902170679516,0.8333333333333334,1,0.3333333333333333,41.666666666666664,25.0,13.291601358251258,0.16666666666666666,6,99999,16352.0,0.16666666666666666,6,6,0.0,4,3,3,0.16666666666666666,1,0,2.4493427807467127,5.9996400179991,0,1887,2777.75,0.0,0.0,-16666.5,1.0,11,1.043616212670264,1,-0.16666666666666607,-2.107456883734618,13.058194366837204,11.039347009829115,0,1,0.3115219068340139,5.0,60,0,1358,0,0.0,7.543273346705446,0.0,0,2,1.04414817336935,1,-1887,-1887,0,1.1871085788033822,1.0528559545142508,0,1,54,1.0035770008935558,1,1,1947,0
50,2500,350,1950.2857142857142,16.0,0.2857142857142857,99999,14710.857142857143,37624.89713132592,0,0.0,0.0,40.42857142857143,9.285714285714286,2.0,3.4016802570830453,1.0,1,0.2857142857142857,45.714285714285715,5.0,11.338934190276817,0.7142857142857143,7,99999,14710.857142857143,0.0,7,7,0.0,4,4,2,0.0,0,0,2.5574539479261764,6.797170406766165,0,0,2101.5510204081634,0.0,0.0,-14710.857142857143,0.875,7,0.8248866576363352,0,-2.2857142857142865,-5.687394542797332,7.062378511595133,7.025039006254891,0,0,0.24272947807932022,8.75,70,0,1025,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,1,1.0089112159421618,1.0528559545142508,0,1,63,1.0035770008935558,1,1,1944,0
43,1849,559,1950.2857142857142,30.0,0.2857142857142857,2885,412.14285714285717,1090.4275046316204,1564,223.42857142857142,591.1364357864314,39.857142857142854,10.285714285714286,5.0,3.251373336211726,1.0,1,0.42857142857142855,45.714285714285715,25.0,10.177004891982147,0.42857142857142855,7,2885,188.71428571428572,0.14285714285714285,7,7,0.0,7,4,2,0.14285714285714285,0,0,2.6393473486934105,6.983056708160442,0,0,58.87755102040817,0.0,0.0,-412.14285714285717,0.875,13,1.121037667320979,2,2.7142857142857135,-0.5370876219260126,13.46000210450431,13.046501011616225,0,0,0.2178563738344802,2.857142857142857,40,0,1421,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,65,1.0035770008935558,1,0,1951,0
32,1024,320,1962.75,35.0,0.25,15024,3756.0,7512.0,0,0.0,0.0,48.5,11.25,4.0,2.06155281280883,1.0,1,0.5,50.0,43.0,20.0,0.25,4,15024,3756.0,0.0,4,4,0.0,4,3,2,0.25,0,0,1.9994676603673143,3.9989353207346285,0,0,939.0,0.0,0.0,-3756.0,0.8,10,0.9939053399066965,1,-1.25,-3.31155281280883,11.555223960328442,10.035770008935557,0,0,0.39215686274509803,3.6363636363636362,40,0,1094,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,5,0,37,1.0035770008935558,1,0,1962,0
28,784,224,1959.1666666666667,33.0,0.16666666666666666,7688,1281.3333333333333,3138.6128570861792,0,0.0,0.0,44.833333333333336,9.666666666666666,10.0,2.422120283277993,0.8333333333333334,1,0.16666666666666666,37.833333333333336,10.0,9.806460455570432,0.3333333333333333,6,7688,1281.3333333333333,0.16666666666666666,6,6,0.0,4,3,3,0.6666666666666666,0,0,2.4475795610237947,5.995321029373538,0,0,213.55555555555554,0.0,0.0,-1281.3333333333333,1.0,8,0.9302186496362864,0,-1.666666666666666,-4.088786949944659,8.142643389797708,8.028616007148447,0,0,0.25252687868421714,4.444444444444445,40,0,1476,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,1,1.0178304237247136,1.0528559545142508,1,1,35,1.0035770008935558,1,0,1966,1
36,1296,360,1957.0,30.0,0.2,0,0.0,0.0,1902,380.4,850.60025864092,43.0,11.6,5.0,1.9493588689617927,0.8,1,0.6,42.0,25.0,13.038404810405298,0.2,5,0,-380.4,0.0,5,5,0.0,3,4,3,0.2,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,10,0.9939053399066965,1,-1.5999999999999996,-3.549358868961792,10.353847772695623,11.158397685377473,0,0,0.3032187165210534,4.545454545454546,50,0,1228,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,39,1.1158397685377472,1,1,1958,0
81,6561,729,1956.7142857142858,4.0,0.14285714285714285,4386,626.5714285714286,1657.7521786184707,0,0.0,0.0,47.857142857142854,10.0,4.0,1.5275252316519468,0.2857142857142857,1,0.14285714285714285,29.571428571428573,10.0,8.599557020706413,0.5714285714285714,7,4386,626.5714285714286,0.14285714285714285,7,7,0.0,5,4,1,0.5714285714285714,0,0,2.641535454206532,6.988845891190531,0,0,89.51020408163265,0.0,0.0,-626.5714285714286,2.3333333333333335,9,0.9838673729142733,1,-1.0,-2.5275252316519468,9.080200943479456,9.032193008042002,0,0,0.28129392123806024,2.0,20,0,1062,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,0.9118460632926051,0,1,30,1.0035770008935558,0,0,1913,0
28,784,364,1950.4285714285713,30.0,0.14285714285714285,0,0.0,0.0,1887,269.57142857142856,713.2189605684117,51.142857142857146,12.285714285714286,5.0,1.6035674514745462,0.5714285714285714,1,0.7142857142857143,34.714285714285715,25.0,21.029457797054476,0.0,7,0,-269.57142857142856,0.14285714285714285,7,7,0.0,5,3,3,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.4,13,1.121037667320979,2,0.7142857142857135,-0.8892817371888326,11.924480558349295,13.046501011616225,0,0,0.5888248183175253,1.4285714285714286,20,0,1259,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,1,0,53,1.0035770008935558,0,0,1966,0
29,841,406,1950.7142857142858,30.0,0.14285714285714285,0,0.0,0.0,2415,345.0,912.7842023172838,43.42857142857143,9.714285714285714,5.0,3.251373336211726,0.7142857142857143,1,0.2857142857142857,47.857142857142854,25.0,23.06822180279306,0.5714285714285714,7,0,-345.0,0.14285714285714285,7,7,0.0,4,3,4,0.14285714285714285,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.1666666666666667,14,1.2170465072387975,2,4.2857142857142865,1.0343409495025604,16.17731354445982,14.050078012509783,0,0,0.47215658660687554,3.6666666666666665,55,0,1400,1,0.0,0.0,0.0,0,4,1.0855984740104911,0,0,0,0,1.1555223960328442,1.0528559545142508,1,1,41,1.0035770008935558,1,1,1965,0
36,1296,360,1956.5,23.0,0.16666666666666666,7688,1281.3333333333333,3138.6128570861792,0,0.0,0.0,46.5,10.5,6.0,2.588435821108957,0.8333333333333334,1,0.3333333333333333,36.666666666666664,40.0,13.662601021279466,0.3333333333333333,6,7688,1281.3333333333333,0.16666666666666666,6,6,0.0,5,4,2,0.16666666666666666,0,0,2.4475795610237947,5.995321029373538,0,0,213.55555555555554,0.0,0.0,-1281.3333333333333,1.0,10,0.9939053399066965,1,-0.5,-3.088435821108957,10.178304237247136,10.035770008935557,0,0,0.3627239209189239,3.6363636363636362,40,0,1486,0,0.0,0.0,0.0,0,2,1.1787159951647426,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,33,1.0035770008935558,1,0,1958,0
40,1600,440,1950.0,28.0,0.2,5178,1035.6,2315.6719974987823,0,0.0,0.0,50.6,10.6,7.0,1.5165750888103102,1.0,1,0.2,44.8,44.0,9.203260291874832,0.2,5,5178,1035.6,0.0,5,5,0.0,4,4,2,0.2,0,0,2.233910860021978,4.99517653868416,0,0,207.11999999999998,0.0,0.0,-1035.6,0.8333333333333334,11,1.043616212670264,1,0.40000000000000036,-1.1165750888103099,10.491055494619136,11.080690343477931,0,0,0.2009445478575291,3.1666666666666665,38,0,1447,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,0,1,57,1.007335485770721,1,0,1954,0
50,2500,650,1950.6666666666667,30.0,0.16666666666666666,15020,2503.3333333333335,6131.889322767223,0,0.0,0.0,49.5,9.666666666666666,5.0,1.7511900715418265,0.8333333333333334,1,0.16666666666666666,36.333333333333336,25.0,8.041558721209878,0.6666666666666666,6,15020,2503.3333333333335,0.0,6,6,0.0,3,4,3,0.16666666666666666,1,0,2.448511642260305,5.99760415280181,15020,0,417.22222222222223,366.3414634146341,15020.0,12516.666666666666,1.0,13,1.121037667320979,2,3.333333333333334,1.5821432617915074,15.432411524443967,13.046501011616225,1,0,0.2153988943181217,2.857142857142857,40,0,1049,1,9.617204500998055,0.0,9.617204500998055,0,0,1.04414817336935,0,15020,15020,0,1.1871085788033822,1.0528559545142508,4,1,50,1.0035770008935558,1,0,1944,0
19,361,133,1951.6666666666667,40.0,0.16666666666666666,4064,677.3333333333334,1659.1210524451394,0,0.0,0.0,36.166666666666664,9.166666666666666,10.0,1.3291601358251257,0.8333333333333334,1,0.0,50.333333333333336,25.0,23.880256838373132,0.6666666666666666,6,4064,677.3333333333334,0.16666666666666666,6,6,0.0,5,3,2,0.16666666666666666,0,0,2.4458787013933256,5.99115479115479,0,0,112.8888888888889,0.0,0.0,-677.3333333333334,1.0,7,0.8248866576363352,0,-2.166666666666666,-3.495826802491792,7.247693440886937,7.025039006254891,0,0,0.4651998085397363,2.0,16,0,1470,0,0.0,0.0,0.0,1,4,1.04414817336935,0,0,0,1,1.0353847772695624,1.0528559545142508,2,1,26,1.0035770008935558,0,0,1975,1
20,400,120,1966.4,30.0,0.2,10520,2104.0,4704.687024659557,0,0.0,0.0,42.6,9.2,5.0,4.324349662087931,0.6,1,0.4,35.6,25.0,5.176871642217914,0.6,5,10520,2104.0,0.0,5,5,0.0,3,3,1,0.6,0,0,2.235005712427343,4.997624703087886,0,0,420.8,0.0,0.0,-2104.0,1.25,6,0.8060977572265259,0,-3.1999999999999993,-7.52434966208793,4.504199722547362,6.021462005361335,0,0,0.14144458038846758,4.285714285714286,30,0,1458,0,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,1,0.7506999537578937,1.0528559545142508,3,1,44,1.0035770008935558,0,0,1974,1
22,484,198,1965.5,38.0,0.25,6849,1712.25,3424.5,0,0.0,0.0,39.25,10.0,6.0,2.581988897471611,1.0,1,0.25,51.25,20.0,10.307764064044154,0.5,4,6849,1712.25,0.0,4,4,0.0,3,3,3,0.5,0,0,1.9988326280461113,3.9976652560922226,0,0,428.0625,0.0,0.0,-1712.25,0.8,9,0.9838673729142733,1,-1.0,-3.581988897471611,9.160473813522422,9.032193008042002,0,0,0.19727778113003164,6.0,60,0,1296,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,14,1.0035770008935558,1,1,1972,0
32,1024,480,1962.5,30.0,0.0,0,0.0,0.0,0,0.0,0.0,45.75,10.5,5.0,3.109126351029605,1.0,0,0.25,43.75,25.0,4.7871355387816905,0.5,4,0,0.0,0.0,4,4,0.0,3,2,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,15,1.275710722277246,2,4.5,1.3908736489703948,17.332835940492664,15.053655013403338,0,0,0.10697509583869699,2.5,40,0,1080,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1555223960328442,1.0528559545142508,0,1,47,1.0035770008935558,1,0,1962,0
44,1936,572,1960.2,30.0,0.2,0,0.0,0.0,1740,348.0,778.1516561699268,44.0,11.0,5.0,3.082207001484488,1.0,1,0.4,45.2,25.0,9.757048734120374,0.2,5,0,-348.0,0.0,5,5,0.0,5,3,1,0.4,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8333333333333334,13,1.121037667320979,2,2.0,-1.082207001484488,13.46000210450431,13.046501011616225,0,0,0.21119153104156654,3.5714285714285716,50,0,1145,1,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0353847772695624,1.0528559545142508,0,1,47,1.0035770008935558,1,1,1950,0
56,3136,672,1945.0,31.0,0.0,0,0.0,0.0,0,0.0,0.0,32.333333333333336,10.333333333333334,4.0,1.5275252316519468,1.0,0,0.0,51.666666666666664,42.0,7.637626158259734,0.3333333333333333,3,0,0.0,0.3333333333333333,3,3,0.0,3,2,2,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.75,12,1.0125546432438972,1,1.666666666666666,0.13914143501471932,11.007212823091656,12.088025829248654,0,0,0.1450182181948051,3.4615384615384617,45,0,1466,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,0.917267735257638,1.0528559545142508,1,0,42,1.007335485770721,1,1,1938,0
31,961,434,1956.5,41.0,0.0,0,0.0,0.0,0,0.0,0.0,46.5,11.5,3.0,4.795831523312719,1.0,0,0.5,48.25,28.0,6.238322424070968,0.25,4,0,0.0,0.0,4,4,0.0,4,2,2,0.25,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.8,14,1.2170465072387975,2,2.5,-2.295831523312719,16.61952010324735,14.050078012509783,0,0,0.12666644515880138,3.6666666666666665,55,0,1072,1,0.0,0.0,0.0,0,4,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,1,1,39,1.0035770008935558,1,1,1963,0
35,1225,315,1959.2,30.0,0.2,7688,1537.6,3438.178122203677,0,0.0,0.0,36.2,11.2,4.0,2.6832815729997477,0.6,1,0.4,36.4,10.0,17.242389625571047,0.4,5,7688,1537.6,0.0,5,5,0.0,5,3,4,0.2,0,0,2.23461466411262,4.996750292473678,0,0,307.52,0.0,0.0,-1537.6,1.25,9,0.9838673729142733,1,-2.1999999999999993,-4.883281572999747,8.583590859233839,9.06601937193649,0,0,0.461026460576766,4.0,40,0,1038,0,0.0,0.0,0.0,0,0,1.04414817336935,0,0,0,0,0.9537323176926488,1.0528559545142508,3,1,22,1.007335485770721,1,0,1959,0
49,2401,245,1953.2,14.0,0.2,3781,756.2,1690.914604585341,0,0.0,0.0,41.8,9.2,6.0,2.8635642126552705,1.0,1,0.2,41.0,10.0,5.477225575051661,0.6,5,3781,756.2,0.0,5,5,0.0,5,2,2,0.0,1,0,2.23311490304456,4.993396724775488,3781,0,151.24,92.21951219512195,3781.0,3024.8,0.8333333333333334,5,0.8554613443130139,0,-4.199999999999999,-7.06356421265527,3.7534997687894682,5.017885004467779,1,0,0.13041013273932528,6.666666666666667,40,0,1155,1,8.238008249218403,0.0,8.238008249218403,0,2,1.04414817336935,0,3781,3781,0,0.7506999537578937,1.0528559545142508,0,1,38,1.0035770008935558,1,0,1945,0
44,1936,572,1950.142857142857,30.0,0.14285714285714285,3103,443.2857142857143,1172.8237597476323,0,0.0,0.0,50.42857142857143,12.0,5.0,1.5275252316519465,1.0,1,0.42857142857142855,48.142857142857146,25.0,12.811824895105973,0.0,7,3103,443.2857142857143,0.0,7,7,0.0,3,2,1,0.0,0,0,2.6397962438049603,6.984244372990354,0,0,63.326530612244895,0.0,0.0,-443.2857142857143,0.875,13,1.121037667320979,2,1.0,-0.5275252316519465,15.432411524443967,13.046501011616225,0,0,0.26070573914459827,2.857142857142857,40,0,1343,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,52,1.0035770008935558,1,0,1950,0
33,1089,297,1958.2,35.0,0.6,7688,1537.6,3438.178122203677,1902,757.8,1037.6739372269114,38.8,9.2,7.0,0.44721359549995787,0.8,1,0.0,40.0,10.0,13.693063937629153,0.8,5,7688,779.8,0.0,5,5,0.0,4,2,3,0.4,0,0,2.23461466411262,4.996750292473678,0,0,307.52,0.0,0.0,-1537.6,1.0,9,0.9838673729142733,1,-0.1999999999999993,-0.6472135954999572,9.080200943479456,9.032193008042002,0,0,0.33397716921046716,5.5,55,0,1198,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0089112159421618,1.0528559545142508,0,1,40,1.0035770008935558,1,1,1961,0
49,2401,441,1945.3333333333333,42.0,0.3333333333333333,7688,1798.5,3140.9024021768014,0,0.0,0.0,42.0,9.666666666666666,5.0,1.9663841605003503,0.8333333333333334,1,0.16666666666666666,39.333333333333336,20.0,11.201190412927845,0.5,6,7688,1798.5,0.3333333333333333,6,6,0.0,3,4,2,0.16666666666666666,0,0,1.7454306208262302,4.27229786051681,0,0,299.75,0.0,0.0,-1798.5,1.0,9,0.9838673729142733,1,-0.6666666666666661,-2.6330508271670165,9.160473813522422,9.032193008042002,0,0,0.277715464783335,4.2,42,0,1445,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.0178304237247136,1.0528559545142508,0,1,40,1.0035770008935558,1,1,1945,0
61,3721,549,1935.5,37.0,0.25,1086,271.5,543.0,0,0.0,0.0,36.5,11.0,6.0,2.82842712474619,0.75,1,0.25,42.5,20.0,17.07825127659933,0.5,4,1086,271.5,0.5,4,4,0.0,4,2,3,0.0,0,0,1.9926605504587156,3.985321100917431,0,0,67.875,0.0,0.0,-271.5,1.0,9,0.9838673729142733,1,-2.0,-4.82842712474619,10.68397720923044,10.675298250818047,0,0,0.39260347762297315,2.0,20,0,1371,0,0.0,0.0,0.0,0,2,1.04414817336935,0,0,0,0,1.1871085788033822,1.0528559545142508,0,1,33,1.186144250090894,0,0,1933,0
