age,age_squared,age_x_education,bag_age_mean,bag_age_range,bag_capital_gain_max,bag_capital_gain_mean,bag_capital_loss_max,bag_capital_loss_mean,bag_duration_mean,bag_education_mean,bag_education_range,bag_education_std,bag_has_capital_activity,bag_hours_mean,bag_hours_range,bag_hours_std,bag_member_count,bag_net_capital_max,bag_net_capital_mean,bag_size,bag_size_bag,bag_unique_occupations,bag_unique_relationships,bag_unique_workclass,capital_activity_flag,capital_gain,capital_loss,capital_per_hour,capital_ratio,education_num,education_target_enc,education_tier,has_capital_gain,has_capital_loss,hours_per_week,interview_mode,interviewer_id,log_capital_gain,log_capital_loss,log_net_capital_asset,marital_status,native_country_target_enc,net_capital_asset,net_capital_clean,occupation_target_enc,race_target_enc,relationship,sex,survey_duration_mins,workclass_target_enc,works_full_time,works_overtime,year_of_birth
21,441,210,1961.6666666666667,26.0,0,0.0,0,0.0,48.0,10.666666666666666,2.0,3.444802848737017,0,43.333333333333336,55.0,6.0553007081949835,6,0,0.0,6,6,5,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1011,0.0,0.0,0.0,4,0.7591137522467994,0,0,0.917267735257638,1.0528559545142508,3,0,61,1.0777521680001414,1,0,1973
37,1369,481,1947.857142857143,51.0,15024,2310.714285714286,0,0.0,49.0,9.857142857142858,2.0,3.236694374850748,1,44.142857142857146,5.0,12.654756305154878,7,15024,2310.714285714286,7,7,5,4,3,1,15024,0,294.5882352941176,15024.0,13,1.121037667320979,2,1,0,50,0,1420,9.617470759403409,0.0,9.617470759403409,2,1.04414817336935,15024,15024,1.0353847772695624,1.0528559545142508,0,1,53,1.186144250090894,1,1,1957
39,1521,507,1949.3333333333333,30.0,3103,517.1666666666666,0,0.0,43.833333333333336,10.166666666666666,5.0,3.125166662222459,1,37.0,25.0,11.224972160321824,6,3103,517.1666666666666,6,6,5,4,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,37,0,1138,0.0,0.0,0.0,2,1.0682368109645173,0,0,0.7506999537578937,0.9658512845670798,5,0,48,1.0035770008935558,1,0,1955
24,576,240,1947.4,37.0,0,0.0,0,0.0,52.6,9.8,9.0,1.30384048104053,0,44.0,20.0,5.477225575051662,5,0,0.0,5,5,4,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1238,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,1,55,1.0035770008935558,1,0,1970
46,2116,598,1950.4285714285713,30.0,6418,916.8571428571429,1672,453.7142857142857,38.714285714285715,10.714285714285714,5.0,2.138089935299395,1,37.714285714285715,25.0,8.459989868281674,7,6418,463.14285714285717,7,7,5,2,2,1,0,1672,0.0,0.0,13,1.121037667320979,2,0,1,40,0,1203,0.0,7.422373700986824,0.0,2,1.04414817336935,-1672,-1672,1.0353847772695624,1.0528559545142508,0,1,25,1.0035770008935558,1,0,1948
28,784,168,1953.142857142857,30.0,0,0.0,0,0.0,38.857142857142854,10.285714285714286,5.0,2.429971585175823,0,39.42857142857143,25.0,14.81954950796574,7,0,0.0,7,7,6,4,2,0,0,0,0.0,0.0,6,0.8060977572265259,0,0,0,40,0,1102,0.0,0.0,0.0,4,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,4,0,40,1.0035770008935558,1,0,1966
36,1296,72,1954.2857142857142,20.0,99999,15383.857142857143,0,0.0,40.142857142857146,10.142857142857142,9.0,4.29839394148448,1,41.42857142857143,15.0,4.7559486560567095,7,99999,15383.857142857143,7,7,5,4,4,0,0,0,0.0,0.0,2,0.8788821521296486,0,0,0,40,0,1342,0.0,0.0,0.0,4,0.8826994913368305,0,0,0.782337417291321,0.9358787864215786,2,0,34,1.0035770008935558,1,0,1958
31,961,310,1956.6,50.0,0,0.0,0,0.0,44.4,11.0,9.0,1.8708286933869707,0,42.4,20.0,3.5777087639996643,5,0,0.0,5,5,4,3,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1335,0.0,0.0,0.0,2,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,0,1,38,1.0035770008935558,1,0,1963
30,900,390,1962.5,30.0,0,0.0,0,0.0,53.75,10.5,5.0,4.041451884327381,0,26.75,30.0,12.996794476587935,4,0,0.0,4,4,3,3,2,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1401,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,53,1.186144250090894,1,0,1964
46,2116,414,1956.6,39.0,0,0.0,1977,395.4,31.4,10.8,7.0,4.324349662087931,1,54.6,25.0,24.714368290530913,5,0,-395.4,5,5,4,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1101,0.0,0.0,0.0,2,1.226784883755159,0,0,0.917267735257638,1.0528559545142508,0,1,30,1.2113378085910274,1,0,1948
35,1225,315,1949.4,41.0,10605,3156.6,0,0.0,41.6,10.8,4.0,2.0493901531919194,1,34.0,30.0,13.416407864998739,5,10605,3156.6,5,5,5,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1466,0.0,0.0,0.0,4,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,1,0,34,1.0035770008935558,1,0,1959
39,1521,507,1953.0,30.0,7298,1459.6,0,0.0,42.6,10.4,5.0,1.6733200530681511,1,43.0,25.0,4.47213595499958,5,7298,1459.6,5,5,3,2,1,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,45,0,1485,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,51,1.0035770008935558,1,1,1955
68,4624,612,1937.8,30.0,0,0.0,2377,475.4,44.0,8.2,5.0,2.3874672772626644,1,40.8,25.0,9.444575162494075,5,0,-475.4,5,5,5,2,1,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,48,0,1006,0.0,0.0,0.0,6,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,1,0,48,1.0035770008935558,1,1,1926
40,1600,440,1947.5,30.0,3325,554.1666666666666,1977,590.1666666666666,40.5,11.666666666666666,5.0,2.338090388900024,1,43.166666666666664,25.0,5.671566509057852,6,3325,-36.0,6,6,5,3,2,1,3325,0,81.09756097560975,3325.0,11,1.043616212670264,1,1,0,40,0,1320,8.109525659752872,0.0,8.109525659752872,0,1.04414817336935,3325,3325,1.1497711852353822,1.0528559545142508,1,1,45,1.0035770008935558,1,0,1954
34,1156,340,1956.0,16.0,0,0.0,0,0.0,36.5,10.0,1.0,0.0,0,46.0,0.0,7.118052168020874,4,0,0.0,4,4,4,2,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,54,0,1494,0.0,0.0,0.0,2,0.7591137522467994,0,0,0.9681661417192828,1.0528559545142508,0,1,48,1.0035770008935558,1,1,1960
52,2704,520,1946.8,32.0,3103,620.6,1668,333.6,37.6,7.8,4.0,4.604345773288535,1,49.2,10.0,12.070625501605127,5,3103,287.0,5,5,4,3,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,50,0,1486,0.0,0.0,0.0,0,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,4,0,23,1.0035770008935558,1,1,1942
37,1369,370,1958.0,14.0,15024,2504.0,1977,329.5,43.0,10.0,1.0,1.5491933384829668,1,40.833333333333336,30.0,11.14300976696452,6,15024,2174.5,6,6,5,4,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1156,0.0,0.0,0.0,5,0.8894141389009835,0,0,0.782337417291321,1.0528559545142508,3,0,42,1.1158397685377472,1,0,1957
28,784,252,1951.25,39.0,15024,3756.0,0,0.0,44.0,12.0,1.0,3.559026084010437,1,47.5,35.0,13.228756555322954,4,15024,3756.0,4,4,2,1,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,35,0,1350,0.0,0.0,0.0,2,1.1787159951647426,0,0,1.0178304237247136,1.0528559545142508,0,1,41,1.0035770008935558,1,0,1966
68,4624,816,1940.0,27.0,9386,2346.5,0,0.0,50.25,11.25,12.0,2.217355782608345,1,47.5,40.0,15.0,4,9386,2346.5,4,4,4,3,3,1,9386,0,132.19718309859155,9386.0,12,1.0125546432438972,1,1,0,70,0,1476,9.147081032336992,0.0,9.147081032336992,2,1.226784883755159,9386,9386,1.0353847772695624,1.0528559545142508,0,1,39,1.186144250090894,1,1,1926
41,1681,369,1955.1666666666667,30.0,7298,1608.6666666666667,0,0.0,46.333333333333336,11.666666666666666,5.0,2.4221202832779936,1,44.833333333333336,25.0,21.094233019161106,6,7298,1608.6666666666667,6,6,5,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,48,0,1156,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9537323176926488,1.0528559545142508,0,1,27,1.0035770008935558,1,1,1953
62,3844,992,1947.2,35.0,99999,19999.8,0,0.0,47.4,10.6,9.0,4.505552130427524,1,43.4,43.0,23.29806858947754,5,99999,19999.8,5,5,5,3,3,1,99999,0,1234.5555555555557,99999.0,16,1.3233321641437132,2,1,0,80,0,1446,11.512925464970229,0.0,11.512925464970229,2,1.04414817336935,99999,99999,1.1555223960328442,1.0528559545142508,0,1,53,1.186144250090894,1,1,1932
42,1764,378,1958.0,30.0,15024,2504.0,0,0.0,35.333333333333336,9.5,5.0,3.331666249791536,1,38.666666666666664,25.0,8.75595035770913,6,15024,2504.0,6,6,6,4,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,25,0,1084,0.0,0.0,0.0,5,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,4,0,56,1.0035770008935558,0,0,1952
36,1296,468,1954.2857142857142,20.0,99999,15383.857142857143,0,0.0,40.142857142857146,10.142857142857142,9.0,4.29839394148448,1,41.42857142857143,15.0,4.7559486560567095,7,99999,15383.857142857143,7,7,5,4,4,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,50,0,1078,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,18,1.0035770008935558,1,1,1958
24,576,216,1964.857142857143,37.0,0,0.0,0,0.0,38.57142857142857,10.285714285714286,8.0,1.2535663410560174,0,35.857142857142854,30.0,10.683766056164707,7,0,0.0,7,7,6,4,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,20,0,1085,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,1,0,32,1.0777521680001414,0,0,1970
56,3136,504,1946.6666666666667,17.0,7688,2562.6666666666665,0,0.0,33.333333333333336,9.333333333333334,7.0,0.5773502691896255,1,51.666666666666664,40.0,7.637626158259733,3,7688,2562.6666666666665,3,3,3,2,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,45,0,1121,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,20,1.0035770008935558,1,1,1938
50,2500,500,1946.3333333333333,11.0,7688,1281.3333333333333,0,0.0,38.833333333333336,10.166666666666666,4.0,1.4719601443879746,1,46.666666666666664,5.0,9.83192080250175,6,7688,1281.3333333333333,6,6,6,3,3,1,7688,0,187.5121951219512,7688.0,10,0.9939053399066965,1,1,0,40,0,1302,8.94754601503218,0.0,8.94754601503218,2,1.04414817336935,7688,7688,0.9681661417192828,1.0528559545142508,0,1,25,1.1158397685377472,1,0,1944
34,1156,476,1952.4285714285713,2.0,0,0.0,0,0.0,44.57142857142857,10.285714285714286,5.0,3.0394235042348474,0,44.857142857142854,26.0,5.490251100164467,7,0,0.0,7,7,6,2,3,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,50,0,1054,0.0,0.0,0.0,2,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,0,1,65,1.2113378085910274,1,1,1960
45,2025,720,1956.8333333333333,31.0,99999,16666.5,0,0.0,49.666666666666664,11.666666666666666,12.0,2.804757862395017,1,41.666666666666664,20.0,9.83192080250175,6,99999,16666.5,6,6,5,3,2,1,99999,0,1960.764705882353,99999.0,16,1.3233321641437132,2,1,0,30,0,1043,11.512925464970229,0.0,11.512925464970229,4,1.04414817336935,99999,99999,1.1555223960328442,1.0528559545142508,1,1,28,1.0035770008935558,0,0,1949
20,400,180,1953.5,30.0,14344,3586.0,1721,430.25,44.0,10.5,5.0,1.7320508075688772,1,31.75,25.0,15.88238017426859,4,14344,3155.75,4,4,3,3,2,1,0,1721,0.0,0.0,9,0.9838673729142733,1,0,1,20,0,1352,0.0,7.451241684987676,0.0,4,1.04414817336935,-1721,-1721,0.782337417291321,1.0528559545142508,3,0,38,1.0035770008935558,0,0,1974
55,3025,495,1949.0,42.0,15024,4747.428571428572,0,0.0,37.0,12.571428571428571,5.0,2.370453040886408,1,45.42857142857143,10.0,7.1614044911395895,7,15024,4747.428571428572,7,7,4,3,5,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,48,0,1265,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,37,1.0035770008935558,1,1,1939
24,576,216,1948.2,30.0,14084,2816.8,0,0.0,40.0,7.8,5.0,3.5637059362410923,1,49.6,25.0,7.127411872482185,5,14084,2816.8,5,5,4,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1046,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,0.9118460632926051,3,1,31,1.0035770008935558,1,0,1970
22,484,198,1956.0,30.0,0,0.0,2559,648.0,46.285714285714285,10.857142857142858,5.0,3.023715784073818,1,44.857142857142854,25.0,8.315218406202998,7,0,-648.0,7,7,4,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,36,0,1236,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,3,0,49,1.0035770008935558,1,0,1972
39,1521,585,1961.7142857142858,30.0,99999,14285.57142857143,0,0.0,43.57142857142857,10.0,7.0,3.9157800414902435,1,47.57142857142857,43.0,11.012979355547447,7,99999,14285.57142857143,7,7,5,4,4,1,99999,0,1515.1363636363637,99999.0,15,1.275710722277246,2,1,0,65,0,1298,11.512925464970229,0.0,11.512925464970229,2,1.04414817336935,99999,99999,1.1555223960328442,1.0528559545142508,0,1,31,1.186144250090894,1,1,1955
58,3364,580,1955.0,21.0,0,0.0,1977,329.5,49.5,10.833333333333334,4.0,1.4719601443879744,1,46.666666666666664,50.0,12.516655570345726,6,0,-329.5,6,6,5,2,4,1,0,1977,0.0,0.0,10,0.9939053399066965,1,0,1,50,0,1131,0.0,7.589841512182657,0.0,2,1.04414817336935,-1977,-1977,1.0353847772695624,1.0528559545142508,0,1,58,1.186144250090894,1,1,1936
51,2601,510,1951.6666666666667,31.0,99999,16917.5,1977,329.5,45.333333333333336,12.0,1.0,2.1908902300206643,1,46.333333333333336,20.0,8.524474568362947,6,99999,16588.0,6,6,3,3,3,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,40,0,1035,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,37,1.1158397685377472,1,0,1943
27,729,270,1966.3333333333333,30.0,0,0.0,0,0.0,50.666666666666664,11.0,5.0,1.7320508075688772,0,41.666666666666664,25.0,2.886751345948128,3,0,0.0,3,3,3,3,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,45,0,1092,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,1,1,52,1.0035770008935558,1,1,1967
20,400,200,1958.6666666666667,30.0,0,0.0,1977,659.0,51.666666666666664,11.0,5.0,1.7320508075688772,1,41.666666666666664,25.0,17.55942292142123,3,0,-659.0,3,3,2,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,25,0,1124,0.0,0.0,0.0,4,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,3,0,46,1.0035770008935558,0,0,1974
23,529,299,1949.8,23.0,99999,22053.4,0,0.0,50.2,10.6,7.0,2.1908902300206643,1,45.0,20.0,11.180339887498949,5,99999,22053.4,5,5,3,2,2,1,2580,0,62.926829268292686,2580.0,13,1.121037667320979,2,1,0,40,0,1426,7.855932199718614,0.0,7.855932199718614,2,1.04414817336935,2580,2580,1.0353847772695624,1.0528559545142508,0,1,47,1.0035770008935558,1,0,1971
45,2025,630,1952.0,23.0,0,0.0,0,0.0,48.0,11.0,7.0,2.0,0,42.8,33.0,4.086563348340509,5,0,0.0,5,5,3,2,2,0,0,0,0.0,0.0,14,1.2170465072387975,2,0,0,40,0,1434,0.0,0.0,0.0,2,1.068766848656487,0,0,1.1555223960328442,1.0528559545142508,0,1,38,1.0777521680001414,1,0,1949
63,3969,1008,1946.4285714285713,53.0,0,0.0,1902,271.7142857142857,49.57142857142857,11.142857142857142,3.0,2.734262327610589,1,42.857142857142854,20.0,4.879500364742666,7,0,-271.7142857142857,7,7,5,1,2,1,0,1902,0.0,0.0,16,1.3233321641437132,2,0,1,50,0,1238,0.0,7.551186867296149,0.0,2,1.04414817336935,-1902,-1902,1.1871085788033822,1.0528559545142508,0,1,49,1.007335485770721,1,1,1931
48,2304,480,1937.0,25.0,7688,2697.75,0,0.0,40.75,9.5,4.0,0.5773502691896257,1,38.75,35.0,6.2915286960589585,4,7688,2697.75,4,4,3,1,3,1,3103,0,75.6829268292683,3103.0,10,0.9939053399066965,1,1,0,40,0,1463,8.04044688130311,0.0,8.04044688130311,2,1.04414817336935,3103,3103,1.0178304237247136,1.0528559545142508,0,1,44,1.186144250090894,1,0,1946
51,2601,714,1958.6666666666667,30.0,7688,4158.333333333333,0,0.0,38.0,12.666666666666666,5.0,2.3094010767585034,1,33.333333333333336,25.0,2.886751345948128,3,7688,4158.333333333333,3,3,2,3,2,1,4787,0,132.97222222222223,4787.0,14,1.2170465072387975,2,1,0,35,0,1118,8.473868066677865,0.0,8.473868066677865,0,0.7591137522467994,4787,4787,1.1555223960328442,0.9358787864215786,4,1,27,1.0035770008935558,1,0,1943
59,3481,590,1940.4,30.0,14084,2816.8,0,0.0,40.0,10.8,5.0,2.4899799195977463,1,42.0,25.0,14.404860290887934,5,14084,2816.8,5,5,5,2,2,1,14084,0,230.88524590163934,14084.0,10,0.9939053399066965,1,1,0,60,0,1379,9.552865680310473,0.0,9.552865680310473,5,1.04414817336935,14084,14084,1.0353847772695624,1.0528559545142508,1,1,22,1.0035770008935558,1,1,1935
53,2809,583,1953.4,30.0,0,0.0,0,0.0,39.2,9.4,5.0,3.361547262794322,0,44.8,25.0,15.336231610144651,5,0,0.0,5,5,5,4,2,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,40,0,1035,0.0,0.0,0.0,0,1.04414817336935,0,0,1.1497711852353822,0.9118460632926051,1,1,45,1.0035770008935558,1,0,1941
37,1369,481,1952.3333333333333,16.0,0,0.0,1887,314.5,44.0,10.0,3.0,1.6733200530681511,1,42.333333333333336,29.0,4.082482904638631,6,0,-314.5,6,6,6,3,4,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,40,0,1071,0.0,0.0,0.0,2,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,0,1,42,1.0035770008935558,1,0,1957
32,1024,320,1946.3333333333333,30.0,15024,7570.666666666667,0,0.0,45.666666666666664,7.666666666666667,5.0,4.041451884327381,1,36.666666666666664,12.0,25.16611478423583,3,15024,7570.666666666667,3,3,1,2,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,60,0,1140,0.0,0.0,0.0,4,1.04414817336935,0,0,1.1871085788033822,1.0528559545142508,1,1,43,1.0035770008935558,1,1,1962
38,1444,342,1950.6666666666667,30.0,13550,4516.666666666667,0,0.0,37.666666666666664,9.0,9.0,0.0,1,41.333333333333336,20.0,2.309401076758502,3,13550,4516.666666666667,3,3,3,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1154,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0089112159421618,1.0528559545142508,0,1,37,1.0777521680001414,1,0,1956
25,625,250,1950.3333333333333,21.0,7688,1281.3333333333333,0,0.0,40.166666666666664,10.333333333333334,4.0,4.501851470969102,1,45.0,16.0,11.832159566199232,6,7688,1281.3333333333333,6,6,5,1,2,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,25,0,1288,0.0,0.0,0.0,2,0.8826994913368305,0,0,1.0353847772695624,1.0528559545142508,0,1,55,1.0035770008935558,0,0,1969
49,2401,441,1957.0,30.0,0,0.0,0,0.0,45.0,11.2,5.0,2.6832815729997477,0,50.0,25.0,18.708286933869708,5,0,0.0,5,5,4,2,4,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,30,0,1295,0.0,0.0,0.0,2,1.080563269656933,0,0,1.1871085788033822,1.0528559545142508,0,1,40,1.0035770008935558,0,0,1945
58,3364,522,1951.6,41.0,4416,883.2,2415,483.0,41.6,11.4,5.0,2.6076809620810595,1,38.2,25.0,13.084341787036902,5,4416,400.2,5,5,4,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,16,0,1402,0.0,0.0,0.0,4,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,1,0,58,1.007335485770721,0,0,1936
59,3481,295,1953.3333333333333,30.0,8614,1435.6666666666667,0,0.0,45.333333333333336,10.666666666666666,5.0,3.444802848737017,1,42.5,25.0,6.123724356957946,6,8614,1435.6666666666667,6,6,3,4,2,0,0,0,0.0,0.0,5,0.8554613443130139,0,0,0,50,0,1146,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,44,1.0035770008935558,1,1,1935
45,2025,495,1946.0,24.0,15024,2504.0,2547,424.5,38.5,10.5,6.0,4.135214625627066,1,38.333333333333336,15.0,9.83192080250175,6,15024,2079.5,6,6,3,4,3,0,0,0,0.0,0.0,11,1.043616212670264,1,0,0,40,0,1144,0.0,0.0,0.0,2,1.0682368109645173,0,0,1.1555223960328442,0.9658512845670798,5,0,47,1.007335485770721,1,0,1949
20,400,180,1962.6666666666667,30.0,15024,5008.0,0,0.0,54.333333333333336,12.333333333333334,5.0,3.511884584284246,1,46.666666666666664,25.0,11.547005383792516,3,15024,5008.0,3,3,3,3,2,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1353,0.0,0.0,0.0,4,1.04414817336935,0,0,0.782337417291321,1.0528559545142508,3,1,67,1.0035770008935558,1,0,1974
69,4761,897,1950.857142857143,30.0,27828,5073.714285714285,0,0.0,48.285714285714285,10.571428571428571,6.0,2.439750182371333,1,57.857142857142854,44.0,29.678435332906684,7,27828,5073.714285714285,7,7,6,4,4,0,0,0,0.0,0.0,13,1.121037667320979,2,0,0,20,0,1044,0.0,0.0,0.0,2,1.04414817336935,0,0,0.7506999537578937,1.0528559545142508,0,1,30,1.0035770008935558,0,0,1925
41,1681,369,1956.75,30.0,0,0.0,0,0.0,39.0,11.5,5.0,2.886751345948129,0,42.75,25.0,11.7011395456454,4,0,0.0,4,4,3,3,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1323,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,29,1.0035770008935558,1,0,1953
36,1296,360,1959.0,30.0,0,0.0,1977,494.25,44.25,12.0,5.0,1.4142135623730951,1,41.0,25.0,14.742229591663987,4,0,-494.25,4,4,3,3,1,0,0,0,0.0,0.0,10,0.9939053399066965,1,0,0,60,0,1402,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0178304237247136,1.0528559545142508,0,1,53,1.0035770008935558,1,1,1958
37,1369,370,1956.0,31.0,0,0.0,1485,495.0,44.666666666666664,8.333333333333334,5.0,2.8867513459481287,1,54.666666666666664,35.0,15.01110699893027,3,0,-495.0,3,3,3,2,2,1,0,1485,0.0,0.0,10,0.9939053399066965,1,0,1,70,0,1331,0.0,7.303843225277705,0.0,2,1.04414817336935,-1485,-1485,0.917267735257638,0.9118460632926051,0,1,37,1.0035770008935558,1,1,1957
27,729,243,1956.4,24.0,9562,1912.4,0,0.0,45.8,11.0,5.0,1.8708286933869707,1,51.6,5.0,8.532291603080617,5,9562,1912.4,5,5,3,3,2,1,9562,0,187.49019607843138,9562.0,9,0.9838673729142733,1,1,0,50,0,1366,9.165656764349542,0.0,9.165656764349542,4,1.04414817336935,9562,9562,1.0178304237247136,1.0528559545142508,4,1,52,1.1158397685377472,1,1,1967
57,3249,399,1947.142857142857,22.0,0,0.0,0,0.0,36.0,9.285714285714286,7.0,1.799470821684875,0,52.714285714285715,20.0,21.792309696421853,7,0,0.0,7,7,4,2,4,0,0,0,0.0,0.0,7,0.8248866576363352,0,0,0,99,0,1468,0.0,0.0,0.0,2,1.04414817336935,0,0,0.9681661417192828,1.0528559545142508,0,1,43,1.1158397685377472,1,1,1937
39,1521,507,1951.6,24.0,7688,1537.6,1977,395.4,37.4,11.6,4.0,3.5777087639996634,1,48.2,0.0,7.496665925596526,5,7688,1142.2,5,5,5,1,1,1,0,1977,0.0,0.0,13,1.121037667320979,2,0,1,45,0,1335,0.0,7.589841512182657,0.0,2,1.0682368109645173,-1977,-1977,1.0089112159421618,1.0528559545142508,0,1,42,1.0035770008935558,1,1,1955
55,3025,495,1946.5714285714287,28.0,0,0.0,1977,554.1428571428571,45.142857142857146,10.571428571428571,7.0,2.439750182371333,1,34.285714285714285,4.0,10.177004891982149,7,0,-554.1428571428571,7,7,4,4,4,1,0,1977,0.0,0.0,9,0.9838673729142733,1,0,1,45,0,1382,0.0,7.589841512182657,0.0,2,1.04414817336935,-1977,-1977,1.1871085788033822,1.0528559545142508,0,1,39,1.186144250090894,1,1,1939
31,961,279,1949.0,30.0,99999,18102.166666666668,0,0.0,48.333333333333336,11.833333333333334,5.0,2.2286019533929045,1,43.333333333333336,25.0,6.0553007081949835,6,99999,18102.166666666668,6,6,5,2,3,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,40,0,1094,0.0,0.0,0.0,2,1.04414817336935,0,0,1.0353847772695624,1.0528559545142508,0,1,48,1.0035770008935558,1,0,1963
39,1521,507,1957.5714285714287,30.0,5455,779.2857142857143,0,0.0,48.714285714285715,10.571428571428571,5.0,3.4086724129853865,1,42.857142857142854,25.0,7.5592894601845435,7,5455,779.2857142857143,7,7,5,4,2,1,5455,0,89.42622950819673,5455.0,13,1.121037667320979,2,1,0,60,0,1206,8.604471199523298,0.0,8.604471199523298,0,1.04414817336935,5455,5455,1.1555223960328442,1.0528559545142508,4,0,64,1.2113378085910274,1,1,1955
52,2704,780,1955.3333333333333,46.0,99999,17183.666666666668,0,0.0,46.333333333333336,11.5,6.0,2.2583179581272432,1,43.333333333333336,20.0,4.0824829046386295,6,99999,17183.666666666668,6,6,4,4,3,1,99999,0,1960.764705882353,99999.0,15,1.275710722277246,2,1,0,45,0,1125,11.512925464970229,0.0,11.512925464970229,2,1.04414817336935,99999,99999,1.1555223960328442,1.0528559545142508,0,1,48,1.1158397685377472,1,1,1942
50,2500,450,1954.6666666666667,30.0,0,0.0,0,0.0,46.166666666666664,9.0,5.0,0.0,0,40.166666666666664,25.0,3.488074922742725,6,0,0.0,6,6,5,3,4,0,0,0,0.0,0.0,9,0.9838673729142733,1,0,0,46,0,1124,0.0,0.0,0.0,0,1.04414817336935,0,0,0.917267735257638,1.0528559545142508,4,0,37,1.007335485770721,1,1,1944
38,1444,76,1956.25,38.0,0,0.0,0,0.0,45.0,9.75,5.0,5.439056290693573,0,43.0,75.0,4.760952285695233,4,0,0.0,4,4,3,4,2,0,0,0,0.0,0.0,2,0.8788821521296486,0,0,0,40,0,1058,0.0,0.0,0.0,0,0.9258897992803572,0,0,0.9681661417192828,1.0528559545142508,4,1,36,1.0035770008935558,1,0,1956
